W=a,W=all,W=am,W=and,W=are,W=as,W=at,W=be,W=but,W=can,W=do,W=don,W=for,W=had,W=have,W=he,W=here,W=i,W=if,W=in,W=is,W=it,W=know,W=little,W=me,W=must,W=my,W=no,W=not,W=now,W=of,W=one,W=so,W=that,W=the,W=there,W=think,W=this,W=to,W=was,W=well,W=what,W=will,W=with,W=yes,W=you,W=your,'distribution_nora ','distribution_helmer ','distribution_mrslinde ','distribution_krogstad ','distribution_rank ',character_name
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.564297,0.029795,0.308277,0.010736,0.086895,'nora '
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.288843,0.27604,0.146712,0.090085,0.19832,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.508087,0.114953,0.2507,0.032705,0.093555,'nora '
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,0,3,1,0.434347,0.474766,0.046233,0.037002,0.007652,'helmer '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.429353,0.15883,0.293709,0.051071,0.067037,'nora '
3,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,0,3,0,0,0,0,1,0,1,0,0.214309,0.643451,0.055369,0.049832,0.037038,'helmer '
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368517,0.18589,0.226923,0.121966,0.096704,'nora '
2,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,3,4,0,1,1,2,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,1,1,1,0,0.936512,0.03753,0.02594,0.000018,0,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.508087,0.114953,0.2507,0.032705,0.093555,'helmer '
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.502226,0.232429,0.054379,0.149818,0.061148,'nora '
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0.46508,0.273078,0.145502,0.025267,0.091073,'helmer '
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0.662295,0.080166,0.154119,0.092558,0.010861,'nora '
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5165,0.212416,0.161825,0.068393,0.040867,'helmer '
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.798713,0.098633,0.032312,0.050988,0.019354,'nora '
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290239,0.638132,0.034412,0.037217,0,'helmer '
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.349346,0.244075,0.216655,0.06698,0.122943,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.340646,0.229609,0.190191,0.092931,0.146623,'helmer '
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.330015,0.269875,0.207261,0.074826,0.118023,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'nora '
0,0,0,2,0,1,0,0,0,0,0,0,2,0,2,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,2,0,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0.345383,0.165962,0.070698,0.417957,0,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.401941,0.205687,0.220101,0.099346,0.072925,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'helmer '
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.431806,0.138971,0.045509,0.277331,0.106383,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.38531,0.227497,0.08807,0.126612,0.172512,'helmer '
1,0,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,2,0,0,0,2,0,0.773253,0.117242,0.032009,0.009027,0.068468,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.329021,0.454188,0.180754,0.036036,0,'helmer '
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.325218,0.193902,0.22516,0.13868,0.117041,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.574551,0.161139,0.118983,0.0832,0.062126,'helmer '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0.399144,0.22146,0.064189,0.287863,0.027345,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.376697,0.343802,0.087792,0.067893,0.123816,'helmer '
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.680751,0.094923,0.163538,0.050188,0.010599,'nora '
2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.55947,0.0721,0.023546,0.150384,0.1945,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.535927,0.192043,0.179567,0.046189,0.046274,'nora '
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.493762,0.266351,0.119428,0.077609,0.042851,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'nora '
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305817,0.555377,0.043682,0.055304,0.03982,'helmer '
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.536013,0.199592,0.204691,0.045013,0.014691,'nora '
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,2,4,0,1,0,3,0,0,0,0,1,0,0,0,0.305573,0.530208,0.114404,0.014754,0.035062,'helmer '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426217,0.172721,0.226789,0.084884,0.08939,'nora '
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.265289,0.386407,0.040525,0.271572,0.036207,'helmer '
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.33811,0.323346,0.09727,0.09218,0.149095,'nora '
2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.076982,0.127538,0.131342,0.606134,0.058003,'helmer '
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.511173,0.150042,0.234328,0.068922,0.035535,'nora '
1,1,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,4,0,1,4,3,0,1,4,1,1,0,1,2,1,0,0,3,4,1,0,2,3,0,0,1,0,3,0,1,2,0.020464,0.860667,0.002879,0.11599,0,'helmer '
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.620141,0.096912,0.241381,0.017998,0.023568,'nora '
0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,1,0,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.431329,0.337627,0.230904,0.00014,0,'helmer '
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716379,0.156325,0.121481,0.005816,0,'nora '
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.760558,0.07173,0.15749,0.006913,0.00331,'nora '
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10438,0.858374,0.020607,0.016639,0,'nora '
1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,2,4,4,0,1,0,0,0,4,0,1,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.859515,0.111004,0.026893,0.002588,0,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.421592,0.224949,0.147439,0.131222,0.074798,'nora '
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.428862,0.164312,0.201597,0.130531,0.074698,'nora '
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.720314,0.094654,0.142667,0.017402,0.024964,'nora '
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.199055,0.351642,0.093053,0.131287,0.224964,'nora '
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503647,0.091738,0.283719,0.073097,0.047798,'nora '
0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.593055,0.031095,0.29853,0.044328,0.032993,'nora '
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0.848259,0.070558,0.05586,0.019976,0.005346,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,0.242995,0.174336,0.223292,0.302641,0.056736,'nora '
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.509834,0.155348,0.279605,0.031411,0.023803,'nora '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.20583,0.21967,0.254732,0.270858,0.04891,'nora '
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.570817,0.174887,0.183499,0.070797,0,'nora '
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,1,1,1,0,0,0,0,3,2,0,0,2,3,0,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0.661982,0.086075,0.014739,0.02046,0.216743,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0.368124,0.256949,0.105671,0.012632,0.256625,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.435677,0.09899,0.207995,0.098778,0.15856,'mrslinde '
3,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,1,3,1,0,0,2,1,0,0,0,1,1,1,0,0.701695,0.137859,0.015293,0.009675,0.135478,'nora '
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333906,0.232112,0.217101,0.105407,0.111474,'mrslinde '
0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.713246,0.038791,0.171476,0.024201,0.052286,'nora '
0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0.627888,0.264094,0.024274,0.040069,0.043675,'mrslinde '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.492101,0.225629,0.123902,0.074065,0.084304,'nora '
2,0,0,1,1,0,0,1,1,0,0,0,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,4,1,0.165432,0.099837,0.140295,0.461669,0.132767,'mrslinde '
2,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,1,0,0.518406,0.270209,0.204377,0.007007,0,'nora '
0,0,0,1,1,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0.43598,0.139385,0.304137,0.102869,0.017628,'mrslinde '
2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,2,1,0,0,0,0,3,0,0,0,0,0,2,0,0.811647,0.02812,0.152253,0.00798,0,'nora '
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.368817,0.18651,0.193514,0.200377,0.050782,'mrslinde '
0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.679973,0.082712,0.138548,0.007291,0.091476,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50798,0.156211,0.203613,0.030386,0.10181,'mrslinde '
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.371752,0.205331,0.274937,0.013769,0.134211,'nora '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.229806,0.491479,0.119154,0.096809,0.062753,'mrslinde '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0.469446,0.30757,0.057771,0.101583,0.063631,'nora '
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0.123279,0.118009,0.255734,0.483165,0.019812,'mrslinde '
0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,4,0,3,1,0,2,0,0,0,2,0,0,0,0,0,2,0,3,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0.636871,0.106043,0.001819,0.21644,0.038827,'nora '
2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,4,0,0.24211,0.712075,0.028481,0.017334,0,'mrslinde '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.478532,0.222413,0.133866,0.086531,0.078658,'nora '
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0.60381,0.087599,0.230734,0.04581,0.032046,'mrslinde '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.333733,0.309827,0.168265,0.120623,0.067552,'nora '
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397339,0.206671,0.190153,0.105484,0.100352,'mrslinde '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.496541,0.114989,0.281796,0.017802,0.088872,'nora '
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.379534,0.061376,0.482596,0.006216,0.070278,'mrslinde '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425724,0.098144,0.4309,0.0161,0.029132,'nora '
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538299,0.176743,0.204384,0.013873,0.066701,'mrslinde '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.599719,0.078705,0.158025,0.044947,0.118604,'nora '
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.158783,0.525335,0.074574,0.104835,0.136472,'mrslinde '
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.687891,0.135352,0.099,0.035254,0.042504,'nora '
0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.730217,0.140745,0.111993,0.007869,0.009177,'mrslinde '
3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0.163741,0.728958,0.017778,0.043544,0.045978,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483809,0.210826,0.183721,0.058715,0.062928,'mrslinde '
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.426665,0.179326,0.377974,0.011003,0.005032,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.38594,0.14062,0.267987,0.054217,0.151236,'mrslinde '
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.62095,0.147019,0.072011,0.112731,0.047288,'nora '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.364791,0.285834,0.165096,0.127158,0.057122,'mrslinde '
0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.759982,0.167137,0.020955,0.039313,0.012612,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26393,0.208674,0.284004,0.179202,0.06419,'mrslinde '
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0.686576,0.154071,0.148254,0.0111,0,'nora '
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.425335,0.220027,0.122399,0.067371,0.164868,'mrslinde '
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193769,0.275987,0.06764,0.301434,0.16117,'nora '
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.354051,0.051138,0.362693,0.012929,0.219189,'mrslinde '
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.321289,0.312193,0.182588,0.120873,0.063058,'nora '
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.457141,0.141968,0.18809,0.055974,0.156828,'mrslinde '
