character_name,character_speech
nora ,"['hvor', 'kan', 'de', 'vide', 'at', 'jeg', 'tænker', 'på', 'det']"
krogstad ,"['de', 'fleste', 'af', 'os', 'tænker', 'på', 'det', 'i', 'førstningen', 'jeg', 'tænkte', 'også', 'på', 'det', 'men', 'jeg', 'havde', 'minsæl', 'ikke', 'mod', '–']"
nora ,"['jeg', 'ikke', 'heller']"
krogstad ,"['nej', 'ikke', 'sandt', 'de', 'har', 'ikke', 'mod', 'til', 'det', 'de', 'heller']"
nora ,"['jeg', 'har', 'det', 'ikke', 'jeg', 'har', 'det', 'ikke']"
krogstad ,"['det', 'vilde', 'også', 'være', 'en', 'stor', 'dumhed', 'når', 'bare', 'den', 'første', 'huslige', 'storm', 'er', 'over', '–', 'jeg', 'har', 'her', 'i', 'lommen', 'brev', 'til', 'deres', 'mand', '–']"
nora ,"['og', 'der', 'står', 'det', 'altsammen']"
krogstad ,"['i', 'så', 'skånsomme', 'udtryk', 'som', 'muligt']"
nora ,"['det', 'brev', 'må', 'han', 'ikke', 'få', 'riv', 'det', 'istykker', 'igen', 'jeg', 'vil', 'gøre', 'udvej', 'til', 'penge', 'alligevel']"
krogstad ,"['om', 'forladelse', 'frue', 'men', 'jeg', 'tror', 'jeg', 'sagde', 'dem', 'nylig', '–']"
nora ,"['å', 'jeg', 'taler', 'ikke', 'om', 'de', 'penge', 'jeg', 'skylder', 'dem', 'lad', 'mig', 'få', 'vide', 'hvor', 'stor', 'en', 'sum', 'de', 'fordrer', 'af', 'min', 'mand', 'så', 'skal', 'jeg', 'skaffe', 'pengene']"
krogstad ,"['jeg', 'fordrer', 'ingen', 'penge', 'af', 'deres', 'mand']"
nora ,"['hvad', 'fordrer', 'de', 'da']"
krogstad ,"['det', 'skal', 'de', 'få', 'vide', 'jeg', 'vil', 'påfode', 'frue', 'jeg', 'vil', 'tilvejrs', 'og', 'det', 'skal', 'deres', 'mand', 'hjælpe', 'mig', 'med', 'i', 'halvandet', 'år', 'har', 'jeg', 'ikke', 'gjort', 'mig', 'skyldig', 'i', 'noget', 'uhæderligt', 'jeg', 'har', 'i', 'al', 'den', 'tid', 'kæmpet', 'med', 'de', 'trangeste', 'kår', 'jeg', 'var', 'tilfreds', 'med', 'at', 'arbejde', 'mig', 'op', 'skridt', 'for', 'skridt', 'nu', 'er', 'jeg', 'jaget', 'væk', 'og', 'jeg', 'lar', 'mig', 'ikke', 'nøjes', 'med', 'bare', 'at', 'tages', 'til', 'nåde', 'igen', 'jeg', 'vil', 'tilvejrs', 'siger', 'jeg', 'dem', 'jeg', 'vil', 'ind', 'i', 'banken', 'igen', '–', 'ha’e', 'en', 'højere', 'stil', 'ling', 'deres', 'mand', 'skal', 'oprette', 'en', 'post', 'for', 'mig', '–']"
nora ,"['det', 'gør', 'han', 'aldrig']"
krogstad ,"['han', 'gør', 'det', 'jeg', 'kender', 'ham', 'han', 'vover', 'ikke', 'at', 'kny', 'og', 'er', 'jeg', 'først', 'derinde', 'sammen', 'med', 'ham', 'da', 'skal', 'de', 'bare', 'få', 'se', 'inden', 'et', 'år', 'skal', 'jeg', 'være', 'direktørens', 'højre', 'hånd', 'det', 'skal', 'bli', 'nils', 'krogstad', 'og', 'ikke', 'torvald', 'helmer', 'som', 'styrer', 'aktiebanken']"
nora ,"['det', 'skal', 'de', 'aldrig', 'komme', 'til', 'at', 'opleve']"
krogstad ,"['vil', 'de', 'kanske', '–']"
nora ,"['nu', 'har', 'jeg', 'mod', 'til', 'det']"
krogstad ,"['å', 'de', 'skræmmer', 'mig', 'ikke', 'en', 'fin', 'forvænt', 'dame', 'som', 'de', '–']"
nora ,"['de', 'skal', 'få', 'se', 'de', 'skal', 'få', 'se']"
krogstad ,"['under', 'isen', 'kanske', 'ned', 'i', 'det', 'kolde', 'kul', 'sorte', 'vand', 'og', 'så', 'til', 'våren', 'flyde', 'op', 'styg', 'ukendelig', 'med', 'affaldet', 'hår', '–']"
nora ,"['de', 'skræmmer', 'mig', 'ikke']"
krogstad ,"['de', 'skræmmer', 'heller', 'ikke', 'mig', 'sligt', 'noget\u200b', 'gør', 'man', 'ikke', 'fru', 'helmer', 'hvad', 'vilde', 'det', 'des', 'uden', 'nytte', 'til', 'jeg', 'har', 'ham', 'jo', 'ligefuldt', 'i', 'lommen']"
nora ,"['bagefter', 'når', 'ikke', 'jeg', 'længer', '–', '\u200b', 'krogstad', 'glemmer', 'de', 'at', 'da', 'er', 'jeg', 'rådig', 'over', 'deres', 'eftermæle']"
nora ,"['krogstad', 'ja', 'nu', 'har', 'jeg', 'forberedt', 'dem', 'gør', 'så', 'ingen', 'dumheder', 'når', 'helmer', 'har', 'fået', 'mit', 'brev', 'så', 'venter', 'jeg', 'bud', 'fra', 'ham', 'og', 'husk', 'vel', 'på', 'at', 'det', 'er', 'deres', 'mand', 'selv', 'som', 'har', 'tvunget', 'mig', 'ind', 'igen', 'på', 'denne', 'slags', 'veje', 'det', 'skal', 'jeg', 'aldrig', 'tilgive', 'ham', 'farvel', 'frue']"
nora ,"['går', 'gi’er', 'ikke', 'brevet', 'af', 'å', 'nej', 'nej', 'det', 'vilde', 'jo', 'også', 'være', 'umuligt', 'hvad', 'er', 'det', 'han', 'står', 'udenfor', 'går', 'ikke', 'ned', 'over', 'trapperne', 'betænker', 'han', 'sig', 'skulde', 'han', '–']"
nora ,"['i', 'brevkassen', 'der', 'ligger', 'det', '–', 'torvald', 'torvald', '–', 'nu', 'er', 'vi', 'redningsløse']"
frulinde ,"['ja', 'nu', 'ved', 'jeg', 'ikke', 'mere', 'at', 'rette', 'skulde', 'vi', 'kanske', 'prøve', '–']"
nora ,"['kristine', 'kom', 'her']"
frulinde ,"['hvad', 'fejler', 'dig', 'du', 'ser', 'ud', 'som', 'forstyrret']"
nora ,"['kom', 'her', 'ser', 'du', 'det', 'brev', 'der', 'se', '–', 'gennem', 'ruden', 'i', 'brevkassen']"
frulinde ,"['ja', 'ja', 'jeg', 'ser', 'det', 'nok']"
nora ,"['det', 'brev', 'er', 'fra', 'krogstad', '–']"
frulinde ,"['nora', '–', 'det', 'er', 'krogstad', 'som', 'har', 'lånt', 'dig', 'pengene', '\u200b', 'nora', 'ja', 'og', 'nu', 'får', 'torvald', 'alting', 'at', 'vide']"
frulinde ,"['å', 'tro', 'mig', 'nora', 'det', 'er', 'bedst', 'for', 'jer', 'begge']"
nora ,"['der', 'er', 'mere', 'end', 'du', 'ved', 'om', 'jeg', 'har', 'skrevet', 'et', 'falsk', 'navn', '–']"
frulinde ,"['men', 'for', 'himlens', 'skyld', '–']"
nora ,"['nu', 'er', 'det', 'bare', 'det', 'jeg', 'vil', 'sige', 'dig', 'kri', 'stine', 'at', 'du', 'skal', 'være', 'mit', 'vidne']"
frulinde ,"['hvorledes', 'vidne', 'hvad', 'skal', 'jeg', '–']"
nora ,"['dersom', 'jeg', 'kommer', 'til', 'at', 'gå', 'fra', 'forstanden', '–', 'og', 'det', 'kunde', 'jo', 'godt', 'hænde', '–']"
frulinde ,['nora']
nora ,"['eller', 'der', 'skulde', 'tilstøde', 'mig', 'noget', 'andet', '–', 'noget', 'således', 'at', 'jeg', 'ikke', 'kunde', 'være', 'tilstede', 'her', '–']"
frulinde ,"['nora', 'nora', 'du', 'er', 'jo', 'rent', 'som', 'fra', 'dig', 'selv']"
nora ,"['hvis', 'der', 'så', 'skulde', 'være', 'nogen', 'som', 'vilde', 'tage', 'alt', 'på', 'sig', 'hele', 'skylden', 'forstår', 'du', '–']"
frulinde ,"['ja', 'ja', 'men', 'hvor', 'kan', 'du', 'tænke', '–']"
nora ,"['da', 'skal', 'du', 'vidne', 'at', 'det', 'ikke', 'er', 'sandt', 'kri', 'stine', 'jeg', 'er', 'slet', 'ikke', 'fra', 'mig', 'selv', 'jeg', 'har', 'min', 'fulde', 'forstand', 'nu', 'og', 'jeg', 'siger', 'dig', 'der', 'har', 'ikke', 'nogen', 'anden', 'vidst', 'om', 'det', 'jeg', 'alene', 'har', 'gjort', 'det', 'altsammen', 'husk', 'på', 'det']"
frulinde ,"['det', 'skal', 'jeg', 'nok', 'men', 'jeg', 'forstår', 'ikke', 'alt', 'dette']"
nora ,"['å', 'hvor', 'skulde', 'du', 'kunne', 'forstå', 'det', 'det', 'er', 'jo', 'det', 'vidunderlige', 'som', 'nu', 'vil', 'ske']"
frulinde ,"['det', 'vidunderlige']"
nora ,"['ja', 'det', 'vidunderlige', 'men', 'det', 'er', 'så', 'for', 'færdeligt', 'kristine', '–', 'det', 'må', 'ikke', 'ske', 'ikke', 'for', 'nogen', 'pris', 'i', 'verden']"
frulinde ,"['jeg', 'vil', 'gå', 'lige', 'hen', 'og', 'tale', 'med', 'krogstad']"
nora ,"['gå', 'ikke', 'hen', 'til', 'ham', 'han', 'gør', 'dig', 'noget', 'ondt']"
frulinde ,"['der', 'var', 'en', 'tid', 'da', 'han', 'gerne', 'havde', 'gjort', 'hvad', 'det', 'skulde', 'være', 'for', 'min', 'skyld']"
nora ,"['han', '\u200b', 'frulinde', 'hvor', 'bor', 'han']"
nora ,"['å', 'hvad', 'ved', 'jeg', '–', 'jo', 'her', 'er', 'hans', 'kort', 'men', 'brevet', 'brevet', '–', '\u200b', 'helmer', 'nora']"
nora ,"['å', 'hvad', 'er', 'det', 'hvad', 'vil', 'du', 'mig']"
helmer ,"['nå', 'nå', 'bliv', 'bare', 'ikke', 'så', 'forskrækket', 'vi', 'kommer', 'jo', 'ikke', 'du', 'har', 'jo', 'stængt', 'døren', 'prøver', 'du', 'kanske']"
nora ,"['ja', 'ja', 'jeg', 'prøver', 'jeg', 'blir', 'så', 'smuk', 'tor', 'vald']"
frulinde ,"['han', 'bor', 'jo', 'lige', 'her', 'om', 'hjørnet']"
nora ,"['ja', 'men', 'det', 'nytter', 'jo', 'ikke', 'vi', 'er', 'rednings', 'løse', 'brevet', 'ligger', 'jo', 'i', 'kassen']"
frulinde ,"['og', 'din', 'mand', 'har', 'nøglen']"
nora ,"['ja', 'altid']"
frulinde ,"['krogstad', 'må', 'kræve', 'sit', 'brev', 'tilbage', 'ulæst', 'han', 'må', 'finde', 'på', 'et', 'påskud', '–']"
nora ,"['men', 'just', 'på', 'denne', 'tid', 'plejer', 'torvald', '–', '\u200b', 'frulinde', 'forhal', 'det', 'gå', 'ind', 'til', 'ham', 'sålænge', 'jeg', 'kommer', 'igen', 'så', 'fort', 'jeg', 'kan']"
nora ,['torvald']
helmer ,"['nå', 'tør', 'man', 'endelig', 'slippe', 'ind', 'i', 'sin', 'egen', 'stue', 'igen', 'kom', 'rank', 'nu', 'skal', 'vi', 'da', 'få', 'se', '–', 'men', 'hvad', 'er', 'det']"
nora ,"['hvilket', 'kære', 'torvald']"
helmer ,"['rank', 'forberedte', 'mig', 'på', 'en', 'storartet', 'forklæd', 'ningsscene']"
rank ,"['jeg', 'forstod', 'det', 'så', 'men', 'jeg', 'tog', 'altså', 'fejl']"
nora ,"['ja', 'der', 'får', 'ingen', 'beundre', 'mig', 'i', 'min', 'pragt', 'før', 'imorgen']"
helmer ,"['men', 'kære', 'nora', 'du', 'ser', 'så', 'anstrængt', 'ud', 'har', 'du', 'øvet', 'dig', 'formeget']"
nora ,"['nej', 'jeg', 'har', 'slet', 'ikke', 'øvet', 'mig', 'endnu', '\u200b', 'helmer', 'det', 'blir', 'dog', 'nødvendigt', '–']"
nora ,"['ja', 'det', 'blir', 'aldeles', 'nødvendigt', 'torvald', 'men', 'jeg', 'kan', 'ingen', 'vej', 'komme', 'uden', 'din', 'hjælp', 'jeg', 'har', 'rent', 'glemt', 'det', 'altsammen']"
helmer ,"['å', 'vi', 'skal', 'snart', 'friske', 'det', 'op', 'igen']"
nora ,"['ja', 'tag', 'dig', 'endelig', 'af', 'mig', 'torvald', 'vil', 'du', 'love', 'mig', 'det', 'å', 'jeg', 'er', 'så', 'ængstelig', 'det', 'store', 'selskab', '–', 'du', 'må', 'ofre', 'dig', 'ganske', 'for', 'mig', 'iaften', 'ikke', 'en', 'smule', 'forretninger', 'ikke', 'en', 'pen', 'i', 'hånden', 'hvad', 'ikke', 'sandt', 'kære', 'torvald']"
helmer ,"['det', 'lover', 'jeg', 'dig', 'iaften', 'skal', 'jeg', 'være', 'helt', 'og', 'holdent', 'til', 'din', 'tjeneste', '–', 'du', 'lille', 'hjælpeløse', 'tingest', '–', 'hm', 'det', 'er', 'sandt', 'et', 'vil', 'jeg', 'dog', 'først', '–']"
nora ,"['hvad', 'vil', 'du', 'se', 'derude']"
helmer ,"['bare', 'se', 'om', 'der', 'skulde', 'være', 'kommet', 'breve']"
nora ,"['nej', 'nej', 'gør', 'ikke', 'det', 'torvald']"
helmer ,"['hvad', 'nu']"
nora ,"['torvald', 'jeg', 'be’er', 'dig', 'der', 'er', 'ingen']"
helmer ,"['lad', 'mig', 'dog', 'se']"
helmer ,['aha']
nora ,"['jeg', 'kan', 'ikke', 'danse', 'imorgen', 'hvis', 'jeg', 'ikke', 'får', 'prøve', 'med', 'dig']"
helmer ,"['er', 'du', 'virkelig', 'så', 'bange', 'kære', 'nora']"
nora ,"['ja', 'så', 'umådelig', 'bange', 'lad', 'mig', 'få', 'prøve', 'straks', 'der', 'er', 'endnu', 'tid', 'før', 'vi', 'går', 'tilbords', 'å', 'sæt', 'dig', 'ned', 'og', 'spil', 'for', 'mig', 'kære', 'torvald', 'ret', 'på', 'mig', 'vejled', 'mig', 'som', 'du', 'plejer']"
helmer ,"['gerne', 'meget', 'gerne', 'siden', 'du', 'ønsker', 'det']"
nora ,"['\u200bspil', 'nu', 'for', 'mig', 'nu', 'vil', 'jeg', 'danse']"
helmer ,"['langsommere', '–', 'langsommere']"
nora ,"['kan', 'ikke', 'anderledes']"
helmer ,"['ikke', 'så', 'voldsomt', 'nora']"
nora ,"['just', 'så', 'må', 'det', 'være']"
helmer ,"['nej', 'nej', 'dette', 'går', 'aldeles', 'ikke']"
nora ,"['var', 'det', 'ikke', 'det', 'jeg', 'sagde', 'dig']"
rank ,"['lad', 'mig', 'spille', 'for', 'hende']"
helmer ,"['ja', 'gør', 'det', 'så', 'kan', 'jeg', 'bedre', 'vejlede', 'hende']"
frulinde ,"['ah', '–']"
nora ,"['her', 'ser', 'du', 'løjer', 'kristine']"
helmer ,"['men', 'kæreste', 'bedste', 'nora', 'du', 'danser', 'jo', 'som', 'om', 'det', 'gik', 'på', 'livet', 'løs']"
nora ,"['det', 'gør', 'det', 'jo', 'også']"
helmer ,"['rank', 'hold', 'op', 'dette', 'er', 'jo', 'den', 'rene', 'gal', 'skab', 'hold', 'op', 'siger', 'jeg']"
helmer ,"['dette', 'havde', 'jeg', 'dog', 'aldrig', 'kunnet', 'tro', 'du', 'har', 'jo', 'glemt', 'alt', 'hvad', 'jeg', 'har', 'lært', 'dig']"
nora ,"['der', 'ser', 'du', 'selv']"
helmer ,"['nå', 'her', 'må', 'rigtignok', 'vejledning', 'til']"
nora ,"['ja', 'du', 'ser', 'hvor', 'nødvendigt', 'det', 'er', 'du', 'må', 'vejlede', 'mig', 'lige', 'til', 'det', 'sidste', 'lover', 'du', 'mig', 'det', 'torvald', '\u200b', 'helmer', 'det', 'kan', 'du', 'trygt', 'stole', 'på']"
nora ,"['du', 'skal', 'ikke', 'hverken', 'idag', 'eller', 'imorgen', 'have', 'tanke', 'for', 'noget', 'andet', 'end', 'mig', 'du', 'skal', 'ikke', 'åbne', 'noget', 'brev', '–', 'ikke', 'åbne', 'brevkassen', '–', '\u200b', 'helmer', 'aha', 'det', 'er', 'endnu', 'angsten', 'for', 'dette', 'men', 'neske', '–']"
nora ,"['å', 'ja', 'ja', 'det', 'også']"
helmer ,"['nora', 'jeg', 'ser', 'det', 'på', 'dig', 'der', 'ligger', 'alt', 'brev', 'fra', 'ham']"
nora ,"['jeg', 'ved', 'ikke', 'jeg', 'tror', 'det', 'men', 'du', 'skal', 'ikke', 'læse', 'sligt', 'noget', 'nu', 'der', 'må', 'ikke', 'komme', 'noget', 'stygt', 'ind', 'imellem', 'os', 'før', 'alting', 'er', 'forbi']"
rank ,"['du', 'bør', 'ikke', 'sige', 'hende', 'imod']"
helmer ,"['barnet', 'skal', 'få', 'sin', 'vilje', 'men', 'imorgen', 'nat', 'når', 'du', 'har', 'danset', '–']"
nora ,"['da', 'er', 'du', 'fri']"
stuepigen ,"['frue', 'bordet', 'er', 'dækket']"
nora ,"['vi', 'vil', 'ha’e', 'champagne', 'helene']"
stuepigen ,"['godt', 'frue']"
helmer ,"['ej', 'ej', '–', 'stort', 'gilde', 'altså']"
nora ,"['champagnegilde', 'til', 'den', 'lyse', 'morgen', 'og', 'lidt', 'makroner', 'helene', 'mange', '–', 'for', 'en', 'gangs', 'skyld']"
helmer ,"['så', 'så', 'så', 'ikke', 'denne', 'opskræmte', 'vildhed', 'vær', 'nu', 'min', 'egen', 'lille', 'lærkefugl', 'som', 'du', 'plejer']"
nora ,"['å', 'ja', 'det', 'skal', 'jeg', 'nok', 'men', 'gå', 'ind', 'så', 'længe', 'og', 'de', 'også', 'doktor', 'rank', 'kristine', 'du', 'må', 'hjælpe', 'mig', 'at', 'få', 'håret', 'sat', 'op']"
rank ,"['der', 'er', 'da', 'vel', 'aldrig', 'noget', '–', 'sådant', 'noget', 'ivente']"
helmer ,"['å', 'langtfra', 'kære', 'det', 'er', 'slet', 'ikke', 'andet', '\u200b', 'end', 'denne', 'barnagtige', 'angst', 'som', 'jeg', 'fortalte', 'dig', 'om']"
nora ,['nu']
frulinde ,"['rejst', 'på', 'landet']"
nora ,"['jeg', 'så', 'det', 'på', 'dig']"
frulinde ,"['han', 'kommer', 'hjem', 'imorgen', 'aften', 'jeg', 'skrev', 'en', 'seddel', 'til', 'ham', '\u200b', 'nora', 'det', 'skulde', 'du', 'ladet', 'være', 'du', 'skal', 'ingen', 'ting', 'forhindre', 'det', 'er', 'dog', 'igrunden', 'en', 'jubel', 'dette', 'her', 'at', 'gå', 'og', 'vente', 'på', 'det', 'vidunderlige']"
frulinde ,"['hvad', 'er', 'det', 'du', 'venter', 'på']"
nora ,"['å', 'det', 'kan', 'ikke', 'du', 'forstå', 'gå', 'ind', 'til', 'dem', 'nu', 'kommer', 'jeg', 'på', 'øjeblikket']"
nora ,"['fem', 'syv', 'timer', 'til', 'midnat', 'så', 'fireogtyve', 'timer', 'til', 'næste', 'midnat', 'da', 'er', 'tarantellaen', 'ude', 'fireogtyve', 'og', 'syv', 'enogtredive', 'timer', 'at', 'leve', 'i']"
helmer ,"['men', 'hvor', 'blir', 'så', 'lille', 'lærkefuglen', 'af']"
nora ,"['her', 'er', 'lærkefuglen']"
tredje ,['akt']
frulinde ,"['endnu', 'ikke', 'og', 'nu', 'er', 'det', 'dog', 'på', 'den', 'højeste', 'tid', 'hvis', 'han', 'bare', 'ikke', '–', 'ah', 'der', 'er', 'han', 'kom', 'ind', 'her', 'er', 'ingen']"
sagfører ,"['krogstad', 'jeg', 'fandt', 'en', 'seddel', 'fra', 'dem', 'hjemme', 'hvad', 'skal', 'dette', 'her', 'betyde']"
frulinde ,"['jeg', 'må', 'nødvendig', 'tale', 'med', 'dem']"
krogstad ,"['så', 'og', 'det', 'må', 'nødvendig', 'ske', 'her', 'i', 'huset']"
frulinde ,"['hjemme', 'hos', 'mig', 'var', 'det', 'umuligt', 'mit', 'værelse', 'har', 'ikke', 'egen', 'indgang', 'kom', 'ind', 'vi', 'er', 'ganske', 'alene', 'pigen', 'sover', 'og', 'helmers', 'er', 'på', 'bal', 'ovenpå']"
krogstad ,"['se', 'se', 'helmers', 'danser', 'iaften', 'virkelig']"
frulinde ,"['ja', 'hvorfor', 'ikke', 'det']"
krogstad ,"['å', 'nej', 'sandt', 'nok']"
frulinde ,"['ja', 'krogstad', 'lad', 'os', 'så', 'tale', 'sammen']"
krogstad ,"['har', 'da', 'vi', 'to', 'noget', 'mere', 'at', 'tale', 'om']"
frulinde ,"['vi', 'har', 'meget', 'at', 'tale', 'om']"
krogstad ,"['det', 'trode', 'jeg', 'ikke']"
frulinde ,"['nej', 'for', 'de', 'har', 'aldrig', 'forståt', 'mig', 'rigtigt', '\u200b', 'krogstad', 'var', 'der', 'noget', 'andet', 'at', 'forstå', 'end', 'det', 'som', 'er', 'så', 'ganske', 'ligetil', 'i', 'verden', 'en', 'hjerteløs', 'kvinde', 'gir', 'en', 'mand', 'løbepas', 'når', 'der', 'tilbyder', 'sig', 'noget', 'som', 'er', 'fordelagtigere']"
frulinde ,"['tror', 'de', 'at', 'jeg', 'er', 'så', 'aldeles', 'hjerteløs', 'og', 'tror', 'de', 'at', 'jeg', 'brød', 'med', 'let', 'hjerte']"
krogstad ,"['ikke', 'det']"
frulinde ,"['krogstad', 'har', 'de', 'virkelig', 'troet', 'det']"
krogstad ,"['hvis', 'ikke', 'så', 'var', 'hvorfor', 'skrev', 'de', 'da', 'den', 'gang', 'til', 'mig', 'slig', 'som', 'de', 'gjorde']"
frulinde ,"['jeg', 'kunde', 'jo', 'ikke', 'andet', 'når', 'jeg', 'skulde', 'bryde', 'med', 'dem', 'så', 'var', 'det', 'jo', 'også', 'min', 'pligt', 'at', 'udrydde', 'hos', 'dem', 'alt', 'hvad', 'de', 'følte', 'for', 'mig']"
krogstad ,"['således', 'altså', 'og', 'dette', '–', 'dette', 'bare', 'for', 'pengenes', 'skyld']"
frulinde ,"['de', 'må', 'ikke', 'glemme', 'at', 'jeg', 'havde', 'en', 'hjælpe', 'løs', 'moder', 'og', 'to', 'små', 'brødre', 'vi', 'kunde', 'ikke', 'vente', 'på', 'dem', 'krogstad', 'med', 'dem', 'havde', 'det', 'jo', 'så', 'lange', 'udsigter', 'dengang']"
krogstad ,"['lad', 'så', 'være', 'men', 'de', 'havde', 'ikke', 'ret', 'til', 'at', 'forstøde', 'mig', 'for', 'noget', 'andet', 'menneskes', 'skyld']"
frulinde ,"['ja', 'jeg', 'ved', 'ikke', 'mangengang', 'har', 'jeg', 'spurgt', 'mig', 'selv', 'om', 'jeg', 'havde', 'ret', 'til', 'det']"
krogstad ,"['da', 'jeg', 'misted', 'dem', 'var', 'det', 'som', 'om', 'al', 'fast', 'grund', 'gled', 'bort', 'under', 'fødderne', 'på', 'mig', 'se', 'på', 'mig', 'nu', 'er', 'jeg', 'en', 'skibbruden', 'mand', 'på', 'et', 'vrag']"
frulinde ,"['hjælpen', 'turde', 'være', 'nær']"
krogstad ,"['den', 'var', 'nær', 'men', 'så', 'kom', 'de', 'og', 'stilled', 'dem', 'imellem']"
frulinde ,"['imod', 'mit', 'vidende', 'krogstad', 'det', 'var', 'først', 'idag', 'jeg', 'fik', 'høre', 'at', 'det', 'er', 'dem', 'jeg', 'skal', 'afløse', 'i', 'banken']"
krogstad ,"['jeg', 'tror', 'dem', 'når', 'de', 'siger', 'det', 'men', 'nu', 'da', 'de', 'ved', 'det', 'træder', 'de', 'så', 'ikke', 'tilbage', '\u200b', 'frulinde', 'nej', 'for', 'det', 'vilde', 'dog', 'ikke', 'gavne', 'dem', 'det', 'mindste']"
krogstad ,"['å', 'gavne', 'gavne', '–', 'jeg', 'vilde', 'gøre', 'det', 'alligevel']"
frulinde ,"['jeg', 'har', 'lært', 'at', 'handle', 'fornuftigt', 'livet', 'og', 'den', 'hårde', 'bitre', 'nødvendighed', 'har', 'lært', 'mig', 'det']"
krogstad ,"['og', 'livet', 'har', 'lært', 'mig', 'ikke', 'at', 'tro', 'på', 'tale', 'måder']"
frulinde ,"['da', 'har', 'livet', 'lært', 'dem', 'en', 'meget', 'fornuftig', 'ting', 'men', 'på', 'handlinger', 'må', 'de', 'dog', 'tro']"
krogstad ,"['hvorledes', 'mener', 'de', 'det']"
frulinde ,"['de', 'sagde', 'at', 'de', 'stod', 'som', 'en', 'skibbruden', 'mand', 'på', 'et', 'vrag']"
krogstad ,"['det', 'havde', 'jeg', 'vel', 'god', 'grund', 'til', 'at', 'sige']"
frulinde ,"['jeg', 'sidder', 'også', 'som', 'en', 'skibbruden', 'kvinde', 'på', 'et', 'vrag', 'ingen', 'at', 'sørge', 'over', 'og', 'ingen', 'at', 'sørge', 'for']"
krogstad ,"['de', 'valgte', 'selv']"
frulinde ,"['der', 'var', 'intet', 'andet', 'valg', 'dengang']"
krogstad ,"['nå', 'men', 'hvad', 'så']"
frulinde ,"['krogstad', 'hvis', 'nu', 'vi', 'to', 'skibbrudne', 'mennesker', 'kunde', 'komme', 'over', 'til', 'hinanden']"
krogstad ,"['hvad', 'er', 'det', 'de', 'siger']"
frulinde ,"['to', 'på', 'et', 'vrag', 'står', 'dog', 'bedre', 'end', 'en', 'på', 'hver', 'sit']"
krogstad ,['kristine']
frulinde ,"['hvorfor', 'tror', 'de', 'jeg', 'kom', 'hid', 'til', 'byen']"
krogstad ,"['skulde', 'de', 'have', 'havt', 'en', 'tanke', 'for', 'mig']"
frulinde ,"['jeg', 'må', 'arbejde', 'hvis', 'jeg', 'skal', 'bære', 'livet', 'alle', 'mine', 'levedage', 'så', 'længe', 'jeg', 'kan', 'mindes', 'har', 'jeg', 'arbejdet', 'og', 'det', 'har', 'været', 'min', 'bedste', 'og', 'eneste', 'glæde', 'men', 'nu', 'står', 'jeg', 'ganske', 'alene', 'i', 'verden', 'så', 'forfærdelig', 'tom', 'og', 'forladt', 'at', 'ar', 'bejde', 'for', 'sig', 'selv', 'er', 'der', 'jo', 'ingen', 'glæde', 'i', 'krog', 'stad', 'skaf', 'mig', 'nogen', 'og', 'noget', 'at', 'arbejde', 'for', '\u200b', 'krogstad', 'dette', 'tror', 'jeg', 'ikke', 'på', 'det', 'er', 'ikke', 'andet', 'end', 'overspændt', 'kvindehøjmod', 'som', 'går', 'hen', 'og', 'ofrer', 'sig', 'selv']"
frulinde ,"['har', 'de', 'nogensinde', 'mærket', 'at', 'jeg', 'var', 'over', 'spændt']"
krogstad ,"['kunde', 'de', 'da', 'virkelig', 'dette', 'sig', 'mig', '–', 'har', 'de', 'fuld', 'rede', 'på', 'min', 'fortid']"
frulinde ,['ja']
krogstad ,"['og', 'ved', 'de', 'hvad', 'jeg', 'her', 'går', 'og', 'gælder', 'for']"
frulinde ,"['det', 'lod', 'på', 'dem', 'før', 'som', 'om', 'de', 'mente', 'at', 'med', 'mig', 'kunde', 'de', 'være', 'blevet', 'en', 'anden']"
krogstad ,"['det', 'ved', 'jeg', 'så', 'sikkert']"
frulinde ,"['skulde', 'det', 'ikke', 'kunne', 'ske', 'endnu']"
krogstad ,"['kristine', '–', 'dette', 'siger', 'de', 'med', 'fuldt', 'over', 'læg', 'ja', 'de', 'gør', 'jeg', 'ser', 'det', 'på', 'dem', 'har', 'de', 'altså', 'virkelig', 'mod', '–']"
frulinde ,"['jeg', 'trænger', 'til', 'nogen', 'at', 'være', 'moder', 'for', 'og', 'deres', 'børn', 'trænger', 'til', 'en', 'moder', 'vi', 'to', 'trænger', 'til', 'hinanden', 'krogstad', 'jeg', 'har', 'tro', 'på', 'grundlaget', 'i', 'dem', '–', 'jeg', 'tør', 'alting', 'sammen', 'med', 'dem']"
krogstad ,"['tak', 'tak', 'kristine', '–', 'nu', 'skal', 'jeg', 'også', 'vide', 'at', 'rejse', 'mig', 'i', 'de', 'andres', 'øjne', '–', 'ah', 'men', 'jeg', 'glemte', '–']"
frulinde ,"['hys', 'tarantellaen', 'gå', 'gå']"
krogstad ,"['hvorfor', 'hvad', 'er', 'det']"
frulinde ,"['hører', 'de', 'den', 'dans', 'deroppe', 'når', 'den', 'er', 'ude', 'kan', 'vi', 'vente', 'dem']"
krogstad ,"['å', 'ja', 'jeg', 'skal', 'gå', 'det', 'er', 'jo', 'alt', 'forgæves', 'de', 'kender', 'naturligvis', 'ikke', 'til', 'det', 'skridt', 'som', 'jeg', 'har', 'foretaget', 'imod', 'helmers']"
